customer id,customer_name,age,gender,age_category,churn,total_spend,average_spend,purchase_count
13034,Sarah Mcdonald,19,Male,Young Adult,0,5966,994.3333333333334,6
13035,Nicholas May,21,Female,Young Adult,0,3625,725.0,5
13036,Robert Carey,67,Male,Senior,0,2417,604.25,4
13037,Linda Harris,43,Male,Middle Age,0,4778,682.5714285714286,7
13038,Andrew Owen,39,Male,Middle Age,1,9153,915.3,10
13039,Ronald Bryant,68,Male,Senior,1,9817,892.4545454545455,11
13040,Theresa Burgess,68,Male,Senior,0,6191,687.8888888888889,9
13041,Mrs. Vanessa Ramos,63,Male,Senior,0,1006,503.0,2
13042,Maria Johnson,51,Male,Senior,0,778,778.0,1
13043,Cameron Little,48,Female,Middle Age,0,7150,715.0,10
13044,Mallory Stewart,69,Male,Senior,1,740,246.66666666666666,3
13045,Matthew Garcia,48,Male,Middle Age,0,3612,722.4,5
13046,Cameron Smith,38,Male,Middle Age,0,2350,783.3333333333334,3
13047,Sheila Serrano,28,Male,Adult,1,5960,662.2222222222222,9
13048,Eric Gaines,57,Female,Senior,0,2846,474.3333333333333,6
13049,Mrs. Samantha Singleton DVM,46,Female,Middle Age,0,4322,864.4,5
13050,Michael Hayes,47,Male,Middle Age,0,5241,1747.0,3
13051,Bradley Johnson,45,Female,Middle Age,0,2741,685.25,4
13052,Christopher Walsh,39,Male,Middle Age,1,1420,1420.0,1
13053,Victoria Shields,57,Female,Senior,1,3770,628.3333333333334,6
13054,Jared Ramirez Jr.,51,Male,Senior,0,4199,839.8,5
13055,Robert Rogers,55,Female,Senior,0,6203,775.375,8
13056,Tracey Lopez,24,Female,Young Adult,0,3912,652.0,6
13057,Cameron Koch,32,Female,Adult,0,7787,973.375,8
13058,Tyler Perkins,40,Female,Middle Age,0,1080,540.0,2
13059,Brian Miller,50,Female,Middle Age,1,7643,849.2222222222222,9
13060,Carly Campbell,55,Female,Senior,0,6902,862.75,8
13061,Ivan Newton,40,Female,Middle Age,1,1223,305.75,4
13062,Kimberly Jennings,58,Female,Senior,0,1416,236.0,6
13064,Angela Moore,52,Female,Senior,0,4520,904.0,5
13065,Tamara Sandoval,54,Female,Senior,0,6965,995.0,7
13066,David Jackson,36,Male,Middle Age,0,1059,529.5,2
13067,Steven Smith,63,Female,Senior,0,2958,591.6,5
13068,Melanie Rocha,46,Female,Middle Age,0,1261,420.3333333333333,3
13069,Michelle Bryant,34,Male,Adult,1,4561,570.125,8
13070,Elizabeth Howe,52,Female,Senior,0,6294,1258.8,5
13071,Dana Andrews,40,Female,Middle Age,0,8330,925.5555555555555,9
13072,James Schultz,39,Female,Middle Age,0,4345,724.1666666666666,6
13073,Megan Blanchard,25,Female,Young Adult,0,3038,607.6,5
13074,Brian Choi,43,Male,Middle Age,0,3921,653.5,6
13075,Maureen Aguilar,43,Male,Middle Age,1,395,395.0,1
13076,Mark Clark,22,Male,Young Adult,0,6687,1337.4,5
13077,Maurice Lawrence,41,Female,Middle Age,1,3145,524.1666666666666,6
13078,Danielle Myers,20,Male,Young Adult,0,5982,997.0,6
13079,Emma Tucker,29,Female,Adult,0,3119,1039.6666666666667,3
13080,Jodi Castaneda,23,Male,Young Adult,0,2711,542.2,5
13081,Kimberly Williams,56,Female,Senior,1,5600,1866.6666666666667,3
13082,Antonio Brooks,26,Female,Adult,0,2055,685.0,3
13083,Brittany Mendoza,37,Male,Middle Age,0,3512,878.0,4
13084,Jack Campbell,51,Female,Senior,0,500,500.0,1
13085,Rebecca Russo,68,Female,Senior,0,3227,806.75,4
13086,Christopher Kennedy,31,Male,Adult,0,5918,986.3333333333334,6
13087,Christopher Henry,67,Male,Senior,0,986,986.0,1
13088,Mark Osborn,43,Female,Middle Age,1,4358,871.6,5
13089,Todd Phillips,43,Male,Middle Age,0,1509,754.5,2
13090,Patrick Matthews,65,Male,Senior,0,7781,972.625,8
13091,Brian Henry,58,Female,Senior,0,3160,1053.3333333333333,3
13092,Amanda Franco,42,Female,Middle Age,0,4999,833.1666666666666,6
13093,Jasmin Ruiz,32,Female,Adult,0,5436,494.1818181818182,11
13094,John Jacobs,26,Male,Adult,1,4939,823.1666666666666,6
13095,Wayne Miller,62,Male,Senior,0,3486,581.0,6
13096,Michael Miller,53,Female,Senior,0,2472,1236.0,2
13097,Kathleen Savage,44,Male,Middle Age,0,1930,386.0,5
13098,Richard Smith,31,Male,Adult,0,2526,842.0,3
13099,Benjamin Fletcher,69,Male,Senior,0,3084,771.0,4
13100,Ashley Roberts,59,Male,Senior,0,6042,863.1428571428571,7
13101,Matthew Daniels,27,Male,Adult,0,4349,724.8333333333334,6
13102,James Henderson,66,Male,Senior,0,3722,465.25,8
13103,Shannon Miller,26,Male,Adult,1,1038,519.0,2
13104,Shawn Lewis,43,Female,Middle Age,0,2520,840.0,3
13105,Jeffrey Lopez,50,Male,Middle Age,0,252,126.0,2
13106,Joseph Marquez,63,Female,Senior,0,10180,1454.2857142857142,7
13107,Robert Robinson,29,Female,Adult,0,5885,588.5,10
13108,Julie Reeves,54,Male,Senior,1,3881,554.4285714285714,7
13109,Heidi Adkins,22,Female,Young Adult,0,4043,808.6,5
13110,Kathryn Austin,21,Female,Young Adult,0,1720,430.0,4
13111,Joshua Thompson,51,Female,Senior,1,2715,678.75,4
13112,Alexis Wilson Jr.,50,Male,Middle Age,1,1980,495.0,4
13113,Shelia Green,28,Male,Adult,1,11251,1250.111111111111,9
13114,James Silva,51,Female,Senior,0,4183,697.1666666666666,6
13115,Andrew Rollins,18,Male,Young Adult,0,2668,1334.0,2
13116,Sherri Allen,46,Male,Middle Age,0,4915,614.375,8
13117,Claudia Bailey,47,Male,Middle Age,0,3728,621.3333333333334,6
13118,Marissa Howard,64,Female,Senior,0,3802,543.1428571428571,7
13119,Michael Jimenez,40,Female,Middle Age,0,3737,747.4,5
13120,Anthony Smith,31,Female,Adult,1,3906,1302.0,3
13121,Todd Wilson,61,Male,Senior,0,311,103.66666666666667,3
13122,Jose Nguyen,51,Male,Senior,1,864,432.0,2
13123,Barbara Vasquez,54,Female,Senior,0,2344,781.3333333333334,3
13124,Jessica Mathis,28,Male,Adult,0,2002,500.5,4
13125,Madison Duncan,60,Male,Senior,0,369,369.0,1
13126,Charles Greene,25,Female,Young Adult,0,6955,993.5714285714286,7
13128,James Phillips,18,Male,Young Adult,0,3997,799.4,5
13130,James Morris,32,Male,Adult,0,3712,742.4,5
13131,Terri Thompson,48,Female,Middle Age,1,6617,1323.4,5
13132,James Lee,68,Male,Senior,0,3321,830.25,4
13133,Brandy Madden,54,Male,Senior,0,592,197.33333333333334,3
13134,Patrick Patterson,46,Female,Middle Age,0,9285,1031.6666666666667,9
13135,Patricia Roberts,63,Male,Senior,0,2229,557.25,4
13136,Mary Heath,30,Male,Adult,0,5556,1111.2,5
13137,Angel Smith,67,Female,Senior,0,9451,945.1,10
13138,Derrick Mendoza,23,Male,Young Adult,0,1311,437.0,3
13139,Jane Hurley,29,Male,Adult,0,7079,1011.2857142857143,7
13140,Bethany Brown,51,Male,Senior,0,4735,591.875,8
13141,Mr. Stephen Simpson,30,Male,Adult,0,1918,639.3333333333334,3
13142,Laura Taylor,19,Male,Young Adult,1,2253,751.0,3
13143,Paul Meyer,44,Female,Middle Age,0,7917,791.7,10
13144,Nathan Chapman II,40,Male,Middle Age,0,3041,760.25,4
13145,Adam Stanley,62,Male,Senior,0,4154,593.4285714285714,7
13146,Emily Farmer,24,Female,Young Adult,1,2625,437.5,6
13147,Charles Castillo,56,Female,Senior,0,2402,600.5,4
13148,Carolyn Gordon,64,Female,Senior,0,4783,1195.75,4
13149,Valerie Drake,59,Male,Senior,0,3161,632.2,5
13150,Shannon Lowe,58,Male,Senior,0,5008,834.6666666666666,6
13151,Daniel Edwards,26,Female,Adult,1,4801,800.1666666666666,6
13152,Rhonda Gonzales,64,Male,Senior,0,1341,670.5,2
13153,Laurie Knapp,39,Female,Middle Age,0,7273,1039.0,7
13154,Jessica Monroe,69,Female,Senior,0,4394,732.3333333333334,6
13155,Steven Cox,36,Female,Middle Age,0,3206,534.3333333333334,6
13156,Justin Diaz,59,Female,Senior,0,907,453.5,2
13157,Robert Ayala,24,Male,Young Adult,1,6588,941.1428571428571,7
13158,John Sullivan,62,Female,Senior,0,5147,735.2857142857143,7
13159,Christopher Everett,25,Female,Young Adult,0,6203,1033.8333333333333,6
13160,Andrew Johnson,67,Male,Senior,0,2723,544.6,5
13161,Scott Martin,30,Male,Adult,0,4704,1176.0,4
13162,Lisa Wallace,29,Female,Adult,0,7019,877.375,8
13163,Ariana Jones,44,Male,Middle Age,0,160,160.0,1
13164,Anne Harrell,40,Female,Middle Age,0,3380,676.0,5
13165,Brandi Barnett,32,Male,Adult,0,3201,533.5,6
13166,Joshua Robinson,54,Female,Senior,0,2843,568.6,5
13167,Heather Hill,69,Male,Senior,1,1149,1149.0,1
13168,Elizabeth Fry,47,Female,Middle Age,0,3800,1900.0,2
13169,Kimberly Valenzuela,61,Male,Senior,0,8119,1159.857142857143,7
13170,Ethan Bennett,42,Male,Middle Age,0,3900,975.0,4
13171,Kathleen Caldwell,57,Female,Senior,0,4058,1014.5,4
13172,Laura Jackson,25,Male,Young Adult,0,984,492.0,2
13173,Adam Mcclain,44,Male,Middle Age,1,591,295.5,2
13174,Martin Lyons,58,Male,Senior,1,1840,460.0,4
13175,Kimberly Reed PhD,21,Male,Young Adult,0,3625,604.1666666666666,6
13176,Beth Park,25,Female,Young Adult,0,3277,468.14285714285717,7
13177,Justin Chandler,45,Male,Middle Age,0,7081,885.125,8
13178,Jessica Olson,43,Male,Middle Age,0,5759,719.875,8
13179,Nicholas Berger,54,Male,Senior,1,3054,1018.0,3
13180,Louis Smith,61,Male,Senior,0,3277,1092.3333333333333,3
13181,Holly Hudson,50,Female,Middle Age,1,3607,450.875,8
13182,Brian Thomas,40,Male,Middle Age,0,3915,652.5,6
13183,Terry Roberts,52,Female,Senior,0,920,306.6666666666667,3
13184,Madison Buchanan,40,Male,Middle Age,0,7606,845.1111111111111,9
13185,Lisa Green,32,Female,Adult,0,6423,713.6666666666666,9
13186,Eric Mcpherson,68,Male,Senior,1,290,290.0,1
13187,Kimberly Wood,47,Female,Middle Age,0,4730,788.3333333333334,6
13188,Dillon Stewart,41,Male,Middle Age,0,8386,931.7777777777778,9
13190,Kathleen Stephens,65,Female,Senior,0,1088,272.0,4
13191,Danielle Harris,68,Male,Senior,1,311,155.5,2
13192,Caleb Silva,55,Male,Senior,1,4747,791.1666666666666,6
13193,Michael Ellis,36,Female,Middle Age,0,3711,742.2,5
13194,Laura Snyder,35,Male,Adult,0,4808,801.3333333333334,6
13195,Samantha Mcdaniel,49,Female,Middle Age,0,668,334.0,2
13196,Kyle Bridges,64,Female,Senior,0,6322,1053.6666666666667,6
13197,Andrew Anderson,28,Female,Adult,1,4453,890.6,5
13198,Christina Romero,31,Female,Adult,0,9339,1037.6666666666667,9
13199,Tasha Howard,51,Male,Senior,0,4641,580.125,8
13200,Albert Nelson,39,Female,Middle Age,0,1625,541.6666666666666,3
13201,Robert Jackson,35,Female,Adult,1,5414,1353.5,4
13202,Tammy Yoder,39,Female,Middle Age,0,2180,545.0,4
13203,Sean Mcintyre,37,Male,Middle Age,1,3884,776.8,5
13204,Michael Nelson,53,Male,Senior,1,3997,666.1666666666666,6
13205,Teresa Lopez,27,Male,Adult,0,3061,437.2857142857143,7
13206,Taylor Harris,70,Male,Senior,0,4022,804.4,5
13207,Jason Carrillo,67,Female,Senior,0,1570,785.0,2
13208,Robert Miller,39,Male,Middle Age,1,5401,1080.2,5
13209,Tracy Ortega,53,Female,Senior,0,2908,727.0,4
13210,Jennifer Jones,63,Male,Senior,1,3600,450.0,8
13211,Ashley Rivera,48,Male,Middle Age,0,1895,1895.0,1
13212,Ashley Robinson DVM,43,Male,Middle Age,0,2515,503.0,5
13213,Michelle Collins,38,Female,Middle Age,0,1861,620.3333333333334,3
13214,Marilyn Smith,30,Female,Adult,0,6296,1049.3333333333333,6
13215,Carrie Douglas,42,Male,Middle Age,0,984,328.0,3
13216,Jody James,21,Female,Young Adult,0,2030,676.6666666666666,3
13217,Johnathan Riley,23,Male,Young Adult,0,2410,602.5,4
13218,Jeremiah Adams,61,Female,Senior,1,6374,796.75,8
13219,Julie Beck,59,Male,Senior,1,8235,748.6363636363636,11
13220,Jeanne Vaughan,49,Male,Middle Age,0,2873,574.6,5
13221,Matthew Cox,61,Male,Senior,1,2990,598.0,5
13222,Sydney Elliott,34,Female,Adult,0,2627,875.6666666666666,3
13223,Kevin Downs,19,Male,Young Adult,0,6134,1022.3333333333334,6
13224,Karen Byrd,52,Male,Senior,0,1159,579.5,2
13225,Sharon Johns,32,Male,Adult,1,4843,691.8571428571429,7
13226,Tony Haynes,69,Female,Senior,0,2003,667.6666666666666,3
13227,Taylor Koch,46,Female,Middle Age,0,5412,773.1428571428571,7
13228,Joseph Thomas,22,Male,Young Adult,1,2290,572.5,4
13229,Paul Barber,45,Male,Middle Age,0,3674,734.8,5
13230,Charles Church,34,Female,Adult,0,6029,1004.8333333333334,6
13231,Steve Jackson,25,Female,Young Adult,0,4714,785.6666666666666,6
13232,Sheena King,28,Female,Adult,0,4070,1356.6666666666667,3
13233,Ryan Jackson,46,Male,Middle Age,0,3483,696.6,5
13234,Ruth Chapman,27,Male,Adult,0,3116,623.2,5
13235,Krista Lopez,20,Male,Young Adult,0,2893,723.25,4
13236,Kara Johnson,64,Female,Senior,0,2469,617.25,4
13237,Rebecca Williams,65,Female,Senior,0,1194,597.0,2
13238,Andrea Dougherty,50,Male,Middle Age,0,2099,524.75,4
13239,Jennifer Alvarez,45,Female,Middle Age,0,1707,853.5,2
13240,Debra Armstrong,55,Female,Senior,1,2889,577.8,5
13241,Haley Kent,65,Female,Senior,1,4795,532.7777777777778,9
13242,Jeffrey Adams,48,Male,Middle Age,0,5898,842.5714285714286,7
13243,Scott Boyd,49,Male,Middle Age,0,4634,926.8,5
13244,Tammy Sawyer,42,Female,Middle Age,1,1302,434.0,3
13246,Traci Alexander,60,Male,Senior,0,5595,1119.0,5
13247,Rachel Hodges,60,Male,Senior,1,5060,722.8571428571429,7
13248,Christopher Scott,39,Female,Middle Age,0,3685,614.1666666666666,6
13249,James Evans,53,Female,Senior,1,4645,1161.25,4
13250,Bradley Tate,30,Female,Adult,0,1765,588.3333333333334,3
13251,Robert Farmer,41,Male,Middle Age,1,2213,442.6,5
13252,Joseph Rubio,26,Male,Adult,0,3632,454.0,8
13253,Elizabeth Charles,61,Male,Senior,0,3906,976.5,4
13254,Danielle Young,34,Male,Adult,0,2781,695.25,4
13255,Tamara Cunningham,68,Male,Senior,0,7780,778.0,10
13256,Kathy Donovan,64,Male,Senior,0,3413,568.8333333333334,6
13257,Brandon Davis,24,Female,Young Adult,1,3593,1796.5,2
13258,Nicholas Dorsey,52,Male,Senior,0,2660,1330.0,2
13259,Samuel Young,24,Male,Young Adult,0,2852,713.0,4
13260,Carly Gross,22,Female,Young Adult,1,2042,680.6666666666666,3
13261,Marissa Adams,34,Female,Adult,0,12073,1097.5454545454545,11
13262,Charles Crawford,19,Female,Young Adult,0,3619,723.8,5
13263,Elizabeth Smith,18,Female,Young Adult,0,5756,959.3333333333334,6
13264,Nicolas Andrews,63,Female,Senior,1,5260,876.6666666666666,6
13265,Aaron Jones,30,Male,Adult,0,2071,517.75,4
13266,Misty Waller,67,Female,Senior,0,4951,707.2857142857143,7
13267,Melissa Simpson,55,Female,Senior,0,2645,529.0,5
13268,Tammy Spencer,55,Female,Senior,0,2608,652.0,4
13269,John Saunders,28,Male,Adult,0,5135,733.5714285714286,7
13270,Paige Weaver,42,Male,Middle Age,1,1154,577.0,2
13271,Jessica Cunningham DDS,62,Male,Senior,0,8537,1219.5714285714287,7
13272,Jason Horton,50,Male,Middle Age,0,1286,643.0,2
13273,Ronnie Taylor,51,Male,Senior,1,6015,859.2857142857143,7
13274,Jennifer Butler,37,Male,Middle Age,0,2647,529.4,5
13275,Steven Sanchez,22,Female,Young Adult,0,5592,798.8571428571429,7
13276,Jennifer Yang,67,Male,Senior,1,2171,434.2,5
13277,Juan Gonzalez,33,Male,Adult,1,3429,571.5,6
13278,Maria Brown MD,30,Male,Adult,0,1924,384.8,5
13279,Tommy Romero,41,Female,Middle Age,1,2322,774.0,3
13280,Nicole Ford,19,Male,Young Adult,0,4389,877.8,5
13281,James Brown,36,Female,Middle Age,0,5402,900.3333333333334,6
13282,Kimberly Olson,47,Female,Middle Age,0,2807,401.0,7
13283,Laurie Meyer,20,Female,Young Adult,0,8924,811.2727272727273,11
13284,Jonathan Kelly,62,Male,Senior,0,276,276.0,1
13285,Anita Valdez,44,Male,Middle Age,1,4146,829.2,5
13286,Jeffrey Gonzalez,20,Male,Young Adult,1,1816,605.3333333333334,3
13287,Diane Taylor,21,Female,Young Adult,0,3289,822.25,4
13288,Emily Coleman,64,Female,Senior,0,4181,836.2,5
13289,Rachel Johnson,26,Male,Adult,0,2653,663.25,4
13290,Michael Montes,42,Female,Middle Age,0,6243,1040.5,6
13291,Alexandra Combs,31,Female,Adult,0,7134,1189.0,6
13292,Tammy Garcia,44,Female,Middle Age,0,5206,650.75,8
13293,Stephen Moore,54,Male,Senior,0,2286,571.5,4
13294,Ashley Sanchez,41,Female,Middle Age,0,1396,465.3333333333333,3
13295,Nancy Lopez,67,Male,Senior,0,3642,728.4,5
13296,Mrs. Hayley Berry MD,33,Female,Adult,0,1503,375.75,4
13297,Pamela Leonard,19,Female,Young Adult,1,388,388.0,1
13298,Tracy Bowers,50,Male,Middle Age,0,4125,412.5,10
13299,Brandi Cortez,53,Male,Senior,1,4871,811.8333333333334,6
13300,Felicia Moreno,28,Male,Adult,0,3851,962.75,4
13301,Steven Castro,45,Female,Middle Age,0,5242,1310.5,4
13302,Jocelyn Mueller,66,Male,Senior,0,4058,1352.6666666666667,3
13303,Brenda Rodriguez,23,Male,Young Adult,0,2175,435.0,5
13304,Timothy Roberts,50,Male,Middle Age,0,2900,1450.0,2
13305,Erica Ball,21,Female,Young Adult,0,5552,555.2,10
13306,Courtney Chung,43,Female,Middle Age,0,1478,492.6666666666667,3
13307,Jennifer Hansen,53,Male,Senior,0,994,331.3333333333333,3
13308,Mr. Gary Walker,56,Female,Senior,0,3002,600.4,5
13309,Linda Davis,21,Male,Young Adult,0,8201,630.8461538461538,13
13310,Erika Meadows,42,Male,Middle Age,0,2469,823.0,3
13311,Anna Lowery,26,Female,Adult,1,927,927.0,1
13312,John Nunez,44,Female,Middle Age,0,3641,910.25,4
13313,Andrew Sanchez,49,Female,Middle Age,0,1981,660.3333333333334,3
13314,Mark Prince,54,Female,Senior,0,4722,944.4,5
13315,Samantha Lee,50,Male,Middle Age,0,6430,643.0,10
13316,Mark Woodard,60,Female,Senior,0,5293,1058.6,5
13317,Michael Williams,30,Male,Adult,1,2087,695.6666666666666,3
13318,Raymond Serrano,41,Male,Middle Age,0,2912,416.0,7
13319,Monica Miller,62,Male,Senior,0,1831,457.75,4
13320,Sharon Barnett,29,Female,Adult,1,1446,723.0,2
13321,Michael Johnson,30,Male,Adult,0,3962,990.5,4
13322,Brittany Ryan,43,Female,Middle Age,0,4065,1016.25,4
13323,Elizabeth Stein,33,Male,Adult,0,1333,333.25,4
13324,David Roberts,61,Male,Senior,0,5743,1148.6,5
13325,Jason Walters,30,Female,Adult,0,2435,811.6666666666666,3
13326,Jonathan Martin,49,Female,Middle Age,0,2848,569.6,5
13327,Robert Humphrey,44,Male,Middle Age,0,1470,1470.0,1
13328,Ricardo Wu,33,Male,Adult,0,3065,766.25,4
13329,Chad Gordon,57,Male,Senior,0,842,421.0,2
13330,Amy Swanson,21,Female,Young Adult,1,4455,636.4285714285714,7
13331,Amy Walker,33,Male,Adult,0,248,248.0,1
13332,Stephen Thompson,32,Female,Adult,1,2143,714.3333333333334,3
13333,Charles Oconnor,63,Female,Senior,1,3981,1327.0,3
13334,Megan Jones,37,Male,Middle Age,0,3598,719.6,5
13335,Robert Hunt,37,Female,Middle Age,0,2723,544.6,5
13336,Emily Washington,22,Female,Young Adult,0,3967,1322.3333333333333,3
13337,Jennifer Williams,37,Female,Middle Age,0,3359,559.8333333333334,6
13338,Tonya Robinson,53,Male,Senior,1,2030,338.3333333333333,6
13339,Jeffrey Glover,41,Male,Middle Age,0,2386,477.2,5
13340,Eric Greene,33,Male,Adult,1,4511,644.4285714285714,7
13341,Michelle Golden,42,Male,Middle Age,0,1500,500.0,3
13342,Jennifer Hayes,67,Female,Senior,1,4337,619.5714285714286,7
13343,Matthew Fitzpatrick,30,Female,Adult,0,1730,576.6666666666666,3
13344,Joshua Delacruz,51,Female,Senior,0,363,363.0,1
13345,Jonathan Wilson,44,Male,Middle Age,1,5521,613.4444444444445,9
13346,Melinda Williams,35,Female,Adult,0,2600,650.0,4
13347,Mrs. Madeline Hayes MD,39,Male,Middle Age,0,182,182.0,1
13348,Ashley Miller,70,Male,Senior,1,1919,639.6666666666666,3
13349,Justin Smith,65,Female,Senior,0,4474,639.1428571428571,7
13350,James Jones,39,Female,Middle Age,0,2110,527.5,4
13351,Douglas Davis,44,Male,Middle Age,1,5252,1050.4,5
13352,Wayne Chung,37,Male,Middle Age,0,2188,547.0,4
13353,Alyssa Hurst,52,Female,Senior,0,4071,370.09090909090907,11
13354,Christopher Nguyen,35,Female,Adult,0,9193,1149.125,8
13355,Brandi Coleman,47,Male,Middle Age,0,2873,574.6,5
13356,Nicole Jackson,30,Female,Adult,0,4027,1342.3333333333333,3
13357,Jimmy Garcia DVM,20,Male,Young Adult,0,1477,738.5,2
13358,Franklin Gutierrez,30,Male,Adult,0,1592,530.6666666666666,3
13359,Sharon Valdez,67,Male,Senior,1,3603,720.6,5
13360,Bryan Keller,34,Male,Adult,0,5039,839.8333333333334,6
13361,Benjamin Nelson,54,Male,Senior,0,3723,930.75,4
13362,Elizabeth Lewis,24,Male,Young Adult,1,5044,840.6666666666666,6
13363,Angelica Lambert,63,Female,Senior,1,6350,1058.3333333333333,6
13364,Janet Maxwell,35,Male,Adult,1,4816,802.6666666666666,6
13365,Christine Smith,30,Female,Adult,0,5104,850.6666666666666,6
13366,Heidi Thomas,39,Male,Middle Age,0,3951,658.5,6
13367,Emily Sanders,69,Female,Senior,0,3860,965.0,4
13368,Charles Fowler,53,Female,Senior,0,4105,1026.25,4
13369,Alex Yoder,55,Female,Senior,0,2142,428.4,5
13370,April Case,58,Female,Senior,1,4567,652.4285714285714,7
13371,Tammy Martin,39,Female,Middle Age,0,7487,935.875,8
13372,Andrea Harmon,44,Female,Middle Age,0,1481,493.6666666666667,3
13373,Christina Moore,46,Female,Middle Age,0,4729,945.8,5
13374,Mr. Kevin Glover DDS,27,Female,Adult,0,1490,496.6666666666667,3
13375,Jennifer French,69,Female,Senior,0,3601,450.125,8
13376,Joseph Drake,51,Female,Senior,0,5419,903.1666666666666,6
13377,Tracy Strong,46,Female,Middle Age,0,690,172.5,4
13378,Max Quinn,41,Female,Middle Age,1,2679,893.0,3
13379,Dennis Johnson,69,Female,Senior,1,792,792.0,1
13380,Whitney Roberts,26,Female,Adult,0,5736,956.0,6
13381,Stacey Becker DVM,70,Male,Senior,0,4449,889.8,5
13382,Elizabeth Fernandez,60,Male,Senior,0,4741,1185.25,4
13383,Catherine Gross,19,Male,Young Adult,0,1484,1484.0,1
13384,Dr. Matthew Turner,34,Male,Adult,1,1721,860.5,2
13385,Lindsey Peters,60,Male,Senior,0,2693,1346.5,2
13386,Andrew Miller,28,Female,Adult,1,8642,1080.25,8
13387,Brian Evans,32,Female,Adult,1,6364,909.1428571428571,7
13388,Brian Lee,50,Male,Middle Age,0,519,519.0,1
13389,Nicole Nelson,30,Male,Adult,0,2736,456.0,6
13390,Daniel Hanson,28,Male,Adult,0,3953,790.6,5
13391,Kaitlin Hicks,66,Male,Senior,0,1767,589.0,3
13392,Shane Cain,31,Male,Adult,0,424,212.0,2
13393,Michael Hunt,54,Male,Senior,0,5133,733.2857142857143,7
13394,Joshua Taylor,45,Male,Middle Age,0,3720,744.0,5
13395,Andrea Lyons,59,Female,Senior,0,936,468.0,2
13396,Richard Aguilar,19,Male,Young Adult,0,1215,1215.0,1
13397,Melissa Baker,34,Female,Adult,0,194,194.0,1
